   6.4695119e-01   1.5000051e-01   5.4087226e-02   2.5482686e-01   2.7916235e-01   2.7133691e-01  -2.9715925e-02   4.3442365e-01   5.9436116e-01   9.7319026e-02   3.5713744e-01   3.9296514e-01   5.8285421e-02  -6.6422944e-04   6.9325602e-01  -2.9101219e-01
  -7.2370866e+00  -1.3063914e+01  -8.7503193e+00  -7.4031316e+00  -1.0397179e+01  -1.1393327e+01  -1.3213982e+01  -9.9430476e+00  -5.5013394e+00  -8.2527911e+00  -1.4898408e+01  -5.1993028e+00  -5.6107087e+00  -9.6318749e+00  -5.4088936e+00  -1.2395558e+01
  -8.7126081e+00  -1.3764334e+01  -9.3208523e+00  -8.0721112e+00  -1.1332078e+01  -1.1784419e+01  -1.3029354e+01  -1.0745841e+01  -6.8010893e+00  -8.6398455e+00  -1.5871787e+01  -6.1349399e+00  -5.9037644e+00  -9.8416107e+00  -6.9593086e+00  -1.1754030e+01
  -9.2739416e+00  -1.4966696e+01  -1.0053999e+01  -8.7454193e+00  -1.2229978e+01  -1.3014764e+01  -1.4509255e+01  -1.1748844e+01  -7.2170877e+00  -9.4244917e+00  -1.7286464e+01  -6.5455838e+00  -6.4195712e+00  -1.0787768e+01  -7.3216193e+00  -1.3174564e+01
  -1.0968663e+01  -1.6794862e+01  -1.1403666e+01  -9.9341240e+00  -1.3944011e+01  -1.4313011e+01  -1.5623148e+01  -1.3197139e+01  -8.6106809e+00  -1.0525165e+01  -1.9421392e+01  -7.6896459e+00  -7.2011820e+00  -1.1913631e+01  -8.8828442e+00  -1.3938418e+01
  -1.2176179e+01  -1.6133249e+01  -1.0013339e+01  -1.0270963e+01  -1.3566638e+01  -1.6231006e+01  -1.6774577e+01  -1.5078526e+01  -9.8994127e+00  -1.0372949e+01  -1.9975840e+01  -8.2962248e+00  -6.8824407e+00  -1.1509821e+01  -1.0186071e+01  -1.4116115e+01
  -1.2945513e+01  -1.6623091e+01  -1.0443022e+01  -1.0657094e+01  -1.4149352e+01  -1.6415740e+01  -1.6704117e+01  -1.5474275e+01  -1.0560092e+01  -1.0639575e+01  -2.0561162e+01  -8.7960410e+00  -7.0904425e+00  -1.1703932e+01  -1.0978494e+01  -1.3846890e+01
  -1.2927151e+01  -1.5523560e+01  -9.2172750e+00  -1.0340030e+01  -1.3281688e+01  -1.6737258e+01  -1.6656020e+01  -1.5776450e+01  -1.0699133e+01  -1.0087019e+01  -1.9927679e+01  -8.6750308e+00  -6.6023753e+00  -1.0989341e+01  -1.1084950e+01  -1.3435621e+01
  -1.2932040e+01  -1.4884733e+01  -8.3834193e+00  -1.0195505e+01  -1.2738268e+01  -1.7237600e+01  -1.6965780e+01  -1.6180413e+01  -1.0807012e+01  -9.8041381e+00  -1.9681032e+01  -8.6050179e+00  -6.3160683e+00  -1.0629202e+01  -1.1137008e+01  -1.3481484e+01
  -1.2743189e+01  -1.4063024e+01  -7.9209083e+00  -9.7781621e+00  -1.2199630e+01  -1.6305021e+01  -1.5736466e+01  -1.5506107e+01  -1.0700567e+01  -9.2515334e+00  -1.8725825e+01  -8.4435308e+00  -5.9626046e+00  -9.9178305e+00  -1.1119742e+01  -1.2226544e+01
  -1.3177760e+01  -1.5532424e+01  -9.3740531e+00  -1.0369330e+01  -1.3420466e+01  -1.6366346e+01  -1.6099109e+01  -1.5610859e+01  -1.0916659e+01  -1.0039639e+01  -1.9853706e+01  -8.8364216e+00  -6.6071603e+00  -1.0864855e+01  -1.1402287e+01  -1.2833655e+01
  -1.1758126e+01  -1.1814944e+01  -6.2019423e+00  -8.6383563e+00  -1.0414597e+01  -1.4902441e+01  -1.3924570e+01  -1.4292592e+01  -1.0018932e+01  -7.8931957e+00  -1.6433131e+01  -7.6885048e+00  -4.9901682e+00  -8.3015192e+00  -1.0437024e+01  -1.0366020e+01
  -1.4235270e+01  -1.5088902e+01  -8.6405217e+00  -1.0606208e+01  -1.3317244e+01  -1.7151003e+01  -1.6168187e+01  -1.6613825e+01  -1.1991630e+01  -9.8694980e+00  -2.0095879e+01  -9.4058313e+00  -6.3954617e+00  -1.0439585e+01  -1.2603017e+01  -1.2222691e+01
  -1.0869262e+01  -1.0809300e+01  -5.7663765e+00  -7.9072937e+00  -9.5967269e+00  -1.3400808e+01  -1.2414387e+01  -1.2954517e+01  -9.2611280e+00  -7.1897556e+00  -1.4973312e+01  -7.1077572e+00  -4.5663729e+00  -7.5238433e+00  -9.6969067e+00  -9.1474557e+00
  -1.0890758e+01  -1.0431821e+01  -5.0590528e+00  -7.8894369e+00  -9.2035419e+00  -1.4249024e+01  -1.3197840e+01  -1.3592291e+01  -9.3644172e+00  -7.0900714e+00  -1.5039446e+01  -7.0616357e+00  -4.3924438e+00  -7.4101852e+00  -9.7003565e+00  -9.6853623e+00
  -9.6890142e+00  -8.3699219e+00  -3.3002129e+00  -6.8143015e+00  -7.4067563e+00  -1.3419996e+01  -1.2220445e+01  -1.2686885e+01  -8.4796117e+00  -5.9082650e+00  -1.3037852e+01  -6.1775685e+00  -3.4993737e+00  -6.0863612e+00  -8.6936052e+00  -8.7177205e+00
  -1.0721929e+01  -1.1082506e+01  -5.6494354e+00  -8.0664883e+00  -9.6117155e+00  -1.4399135e+01  -1.3710392e+01  -1.3584502e+01  -9.1283237e+00  -7.4636161e+00  -1.5499651e+01  -7.0159683e+00  -4.6800321e+00  -7.9408003e+00  -9.4023777e+00  -1.0435964e+01
  -1.0763281e+01  -1.2222714e+01  -6.6903068e+00  -8.4683911e+00  -1.0434886e+01  -1.4658590e+01  -1.4403074e+01  -1.3700246e+01  -9.0287543e+00  -8.1089406e+00  -1.6384453e+01  -7.1377609e+00  -5.1810356e+00  -8.7876313e+00  -9.2653590e+00  -1.1408144e+01
  -9.7233515e+00  -1.0668106e+01  -5.4003831e+00  -7.6101401e+00  -9.0513758e+00  -1.3935429e+01  -1.3637569e+01  -1.2895669e+01  -8.2329386e+00  -7.2093256e+00  -1.4806832e+01  -6.3939493e+00  -4.5096829e+00  -7.8037718e+00  -8.3621607e+00  -1.0719397e+01
  -1.0698816e+01  -1.1399771e+01  -5.9714650e+00  -8.1592995e+00  -9.8416845e+00  -1.4386692e+01  -1.3830150e+01  -1.3543151e+01  -9.0649504e+00  -7.6336738e+00  -1.5705884e+01  -7.0315803e+00  -4.8204450e+00  -8.1690004e+00  -9.3321788e+00  -1.0660237e+01
  -1.2364002e+01  -1.2680870e+01  -6.9591808e+00  -9.1125285e+00  -1.1207628e+01  -1.5206617e+01  -1.4225894e+01  -1.4681234e+01  -1.0483064e+01  -8.3814621e+00  -1.7281138e+01  -8.1215773e+00  -5.3646998e+00  -8.8245279e+00  -1.0979167e+01  -1.0628312e+01
  -1.0264854e+01  -1.0035129e+01  -4.6701738e+00  -7.5878296e+00  -8.7158899e+00  -1.4204506e+01  -1.3372916e+01  -1.3345188e+01  -8.8309235e+00  -6.8871467e+00  -1.4604211e+01  -6.6521300e+00  -4.2231493e+00  -7.2734064e+00  -9.0461170e+00  -1.0006990e+01
  -1.1723230e+01  -1.1677172e+01  -6.1287872e+00  -8.5662095e+00  -1.0324869e+01  -1.4734664e+01  -1.3707755e+01  -1.4170175e+01  -9.9976134e+00  -7.7992236e+00  -1.6267926e+01  -7.6598236e+00  -4.9310279e+00  -8.1808939e+00  -1.0431443e+01  -1.0147927e+01
  -8.6135552e+00  -7.2860723e+00  -3.3435288e+00  -5.8447635e+00  -6.6746369e+00  -1.0478582e+01  -9.1988260e+00  -1.0260723e+01  -7.5002297e+00  -4.9904854e+00  -1.0939974e+01  -5.5194118e+00  -3.0546418e+00  -5.0286231e+00  -7.8781011e+00  -6.2548319e+00
  -8.6106620e+00  -7.2095930e+00  -2.5711994e+00  -6.0219856e+00  -6.3643445e+00  -1.2267732e+01  -1.1151783e+01  -1.1533836e+01  -7.5793799e+00  -5.1693725e+00  -1.1558920e+01  -5.4592456e+00  -3.0060384e+00  -5.3108454e+00  -7.7284390e+00  -7.9210476e+00
  -9.2940026e+00  -9.1171663e+00  -5.0433662e+00  -6.6522290e+00  -8.1991964e+00  -1.0845679e+01  -9.8894205e+00  -1.0651713e+01  -7.9106611e+00  -6.0047047e+00  -1.2487468e+01  -6.0837539e+00  -3.8542176e+00  -6.2293985e+00  -8.3631834e+00  -7.1500230e+00
  -7.6242797e+00  -5.3685093e+00  -1.2922901e+00  -5.0012626e+00  -4.8929807e+00  -1.0780959e+01  -9.4010741e+00  -1.0229981e+01  -6.8401128e+00  -4.0200592e+00  -9.5118665e+00  -4.7431562e+00  -2.2140445e+00  -3.9675574e+00  -6.9939944e+00  -6.2542995e+00
  -8.9509541e+00  -8.9314544e+00  -4.7770604e+00  -6.5216500e+00  -7.9246431e+00  -1.1039611e+01  -1.0238975e+01  -1.0668739e+01  -7.6229024e+00  -5.9374241e+00  -1.2352526e+01  -5.8559409e+00  -3.7736198e+00  -6.2178785e+00  -7.9809336e+00  -7.5568200e+00
  -8.5575520e+00  -6.7251873e+00  -3.0199204e+00  -5.5824044e+00  -6.3269374e+00  -9.8650966e+00  -8.3416904e+00  -9.8453409e+00  -7.4964497e+00  -4.6142213e+00  -1.0313867e+01  -5.4521317e+00  -2.8125391e+00  -4.5295893e+00  -7.9474891e+00  -5.3469074e+00
  -8.2846485e+00  -6.8660541e+00  -2.9667602e+00  -5.6078068e+00  -6.2755675e+00  -1.0354073e+01  -9.0990893e+00  -1.0074838e+01  -7.2433811e+00  -4.7573981e+00  -1.0529014e+01  -5.2877347e+00  -2.8730924e+00  -4.7878082e+00  -7.5731378e+00  -6.1849630e+00
  -1.0900992e+01  -9.4398712e+00  -5.0619980e+00  -7.2885208e+00  -8.8316931e+00  -1.1688843e+01  -9.9840170e+00  -1.1854444e+01  -9.4003160e+00  -6.2403589e+00  -1.3404077e+01  -7.0504211e+00  -3.9755598e+00  -6.2241316e+00  -1.0077390e+01  -6.5558185e+00
  -8.5353696e+00  -6.2330422e+00  -2.7390083e+00  -5.3587908e+00  -6.0313968e+00  -9.3200051e+00  -7.5659756e+00  -9.4865979e+00  -7.5179859e+00  -4.2825316e+00  -9.7683165e+00  -5.4094187e+00  -2.5999264e+00  -4.0838608e+00  -8.0397346e+00  -4.5165897e+00
  -8.6660116e+00  -7.1569652e+00  -2.9056634e+00  -5.9081208e+00  -6.4831510e+00  -1.1274273e+01  -9.9993671e+00  -1.0854984e+01  -7.5979103e+00  -5.0173894e+00  -1.1163092e+01  -5.5160874e+00  -2.9905584e+00  -5.0736107e+00  -7.8863381e+00  -6.8778936e+00
  -8.4471780e+00  -7.0860231e+00  -2.8552535e+00  -5.8189803e+00  -6.3694035e+00  -1.1213078e+01  -1.0035645e+01  -1.0731221e+01  -7.4007263e+00  -4.9773438e+00  -1.1039995e+01  -5.3804345e+00  -2.9616671e+00  -5.0652533e+00  -7.6520147e+00  -6.9920830e+00
  -8.3437799e+00  -7.7496181e+00  -3.5254218e+00  -5.9988272e+00  -6.8319330e+00  -1.1193705e+01  -1.0326397e+01  -1.0627906e+01  -7.2171271e+00  -5.3352946e+00  -1.1460836e+01  -5.3799633e+00  -3.2557868e+00  -5.5572459e+00  -7.4417708e+00  -7.5230117e+00
  -8.7546843e+00  -7.1259646e+00  -2.7781585e+00  -5.9509295e+00  -6.4528825e+00  -1.1525713e+01  -1.0212953e+01  -1.1070256e+01  -7.6946998e+00  -5.0292890e+00  -1.1257325e+01  -5.5590640e+00  -2.9739990e+00  -5.0771746e+00  -7.9698336e+00  -7.0087309e+00
  -9.0184023e+00  -5.2844056e+00  -1.1723885e+00  -5.3715484e+00  -5.2542540e+00  -1.0925345e+01  -8.6960196e+00  -1.0884072e+01  -8.1562822e+00  -3.9560924e+00  -9.8383339e+00  -5.5652799e+00  -2.1634160e+00  -3.5947563e+00  -8.5842509e+00  -4.9318484e+00
  -9.6550912e+00  -6.8042889e+00  -2.7745500e+00  -6.0061234e+00  -6.6116426e+00  -1.0741006e+01  -8.6850467e+00  -1.0889985e+01  -8.5443143e+00  -4.7359169e+00  -1.0956189e+01  -6.0907688e+00  -2.8305236e+00  -4.4821348e+00  -9.1118981e+00  -5.1338017e+00
  -7.2776773e+00  -3.9133584e+00  -1.1860720e+00  -4.0516096e+00  -4.1940916e+00  -7.2959118e+00  -5.2021401e+00  -7.7310302e+00  -6.5665999e+00  -2.8162883e+00  -7.1289671e+00  -4.5026029e+00  -1.6034327e+00  -2.3667111e+00  -7.1106197e+00  -2.2870228e+00
  -4.9640566e+00  -2.3130441e-01   2.4074879e+00  -2.2168017e+00  -7.6862151e-01  -6.9732928e+00  -4.8382908e+00  -6.8695642e+00  -4.8768590e+00  -8.5263160e-01  -3.9497163e+00  -2.7903346e+00  -4.8913894e-04  -2.6085040e-01  -5.0198148e+00  -1.8374755e+00
  -5.3821557e+00  -1.8527320e+00   6.1887221e-01  -2.7982855e+00  -2.1637331e+00  -6.5625877e+00  -4.7457378e+00  -6.6219285e+00  -5.0388282e+00  -1.6650501e+00  -5.0001460e+00  -3.2008743e+00  -7.1624557e-01  -1.2310852e+00  -5.3035097e+00  -2.1108356e+00
  -4.2554701e+00  -6.1147918e-01   1.2276322e+00  -1.9084271e+00  -1.1191539e+00  -4.8909895e+00  -3.1006654e+00  -5.0877273e+00  -4.0832230e+00  -8.1993928e-01  -3.2595990e+00  -2.4611474e+00  -1.9191184e-01  -3.1255194e-01  -4.3402662e+00  -8.1084125e-01
  -2.7550091e+00   1.6169114e-01   1.9360579e+00  -1.2283994e+00  -9.8797049e-02  -4.6663188e+00  -3.4569277e+00  -4.3985608e+00  -2.7763916e+00  -4.1479484e-01  -2.2931965e+00  -1.4991393e+00   1.3443289e-01  -8.8562615e-02  -2.7570672e+00  -1.5881594e+00
  -3.3820344e+00  -1.9518628e+00   2.0698306e-01  -2.1842299e+00  -1.7243391e+00  -5.6831875e+00  -5.0051466e+00  -5.2084556e+00  -3.1263402e+00  -1.6625449e+00  -4.2646690e+00  -2.0387379e+00  -7.8495475e-01  -1.6245274e+00  -3.0841084e+00  -3.3494307e+00
  -3.4132611e+00  -3.6038953e+00  -1.3388837e+00  -2.7476112e+00  -2.9217443e+00  -5.9609235e+00  -5.9172443e+00  -5.2953139e+00  -2.9513923e+00  -2.5862218e+00  -5.5029978e+00  -2.2008629e+00  -1.5119207e+00  -2.8400683e+00  -2.8614709e+00  -4.6928142e+00
  -4.7725640e+00  -4.5312997e+00  -1.8491359e+00  -3.5398488e+00  -3.8844220e+00  -7.0868471e+00  -6.7009698e+00  -6.5568583e+00  -4.1427733e+00  -3.1890092e+00  -6.8796131e+00  -3.0666611e+00  -1.9001373e+00  -3.3769580e+00  -4.1825592e+00  -5.0249115e+00
  -3.7921184e+00  -3.8308221e+00  -1.7073432e+00  -2.8834740e+00  -3.2602280e+00  -5.6117201e+00  -5.3900020e+00  -5.1791547e+00  -3.2609195e+00  -2.6556845e+00  -5.6162130e+00  -2.4583379e+00  -1.6116927e+00  -2.8429273e+00  -3.2923939e+00  -4.1288008e+00
  -2.9404604e+00  -3.5388479e+00  -1.7990082e+00  -2.4432292e+00  -2.9160246e+00  -4.5924624e+00  -4.6607374e+00  -4.1448354e+00  -2.4642038e+00  -2.3952164e+00  -4.8330247e+00  -1.9513983e+00  -1.4987252e+00  -2.6525729e+00  -2.4513254e+00  -3.8139806e+00
  -3.1822276e+00  -4.0385318e+00  -1.8153203e+00  -2.8092255e+00  -3.1871455e+00  -5.8456631e+00  -6.0917536e+00  -5.0910185e+00  -2.6748028e+00  -2.8123192e+00  -5.7015128e+00  -2.1058079e+00  -1.7068522e+00  -3.1829236e+00  -2.5464011e+00  -5.1067711e+00
  -3.4631606e+00  -4.9014872e+00  -2.9434449e+00  -3.0836826e+00  -4.0119117e+00  -5.1761986e+00  -5.5085915e+00  -4.6623849e+00  -2.7973349e+00  -3.1877303e+00  -6.1050869e+00  -2.3722078e+00  -2.0910205e+00  -3.6004381e+00  -2.8036644e+00  -4.7613177e+00
  -4.6138257e+00  -3.2943288e+00  -1.0761677e+00  -2.9687096e+00  -3.0850503e+00  -5.8849993e+00  -4.9989597e+00  -5.7341493e+00  -4.1076729e+00  -2.3787051e+00  -5.5472184e+00  -2.8928637e+00  -1.3652619e+00  -2.3133505e+00  -4.2821040e+00  -3.2029046e+00
  -3.1634778e+00  -2.5152911e+00  -7.5966555e-01  -2.1850828e+00  -2.2204502e+00  -4.6392586e+00  -4.1930230e+00  -4.3410432e+00  -2.8072903e+00  -1.8435195e+00  -4.2052726e+00  -1.9896445e+00  -1.0443622e+00  -1.8813698e+00  -2.8466338e+00  -2.9472642e+00
  -3.5715965e+00  -2.7629384e+00  -8.3223142e-01  -2.4276657e+00  -2.4685349e+00  -5.1053954e+00  -4.5584660e+00  -4.8129105e+00  -3.1741503e+00  -2.0236554e+00  -4.6456800e+00  -2.2430883e+00  -1.1462568e+00  -2.0447705e+00  -3.2363856e+00  -3.1490581e+00
  -3.8049270e+00  -2.4223672e+00  -4.9180730e-01  -2.3843230e+00  -2.2888987e+00  -5.1130744e+00  -4.2990166e+00  -4.9348619e+00  -3.4363043e+00  -1.8349627e+00  -4.4714649e+00  -2.3512317e+00  -9.9373811e-01  -1.7478456e+00  -3.5502119e+00  -2.6928139e+00
  -4.8769876e+00  -5.3021330e+00  -3.1569597e+00  -3.6571375e+00  -4.6842063e+00  -5.7115303e+00  -5.4073459e+00  -5.5655002e+00  -4.0844285e+00  -3.4325753e+00  -6.9135968e+00  -3.2393149e+00  -2.2510405e+00  -3.6398029e+00  -4.3134367e+00  -4.1189923e+00
  -5.1640423e+00  -5.3996521e+00  -3.2741897e+00  -3.7619231e+00  -4.8536590e+00  -5.6718640e+00  -5.2287036e+00  -5.6424747e+00  -4.3376844e+00  -3.4727593e+00  -7.0330777e+00  -3.4211137e+00  -2.2919045e+00  -3.6314219e+00  -4.6307158e+00  -3.8572559e+00
  -7.5756100e+00  -8.4489999e+00  -5.6366144e+00  -5.5972135e+00  -7.6229506e+00  -7.5357117e+00  -7.0009815e+00  -7.6818960e+00  -6.2630644e+00  -5.2824116e+00  -1.0382688e+01  -5.0896812e+00  -3.6017812e+00  -5.5540876e+00  -6.7874670e+00  -5.2605603e+00
  -5.4341242e+00  -5.4951611e+00  -3.4953699e+00  -3.8305637e+00  -5.0547712e+00  -5.3590703e+00  -4.7571701e+00  -5.5192979e+00  -4.5644088e+00  -3.4787139e+00  -7.0446212e+00  -3.6004254e+00  -2.3342982e+00  -3.5745072e+00  -4.9529052e+00  -3.3495174e+00
  -4.3917367e+00  -3.8360256e+00  -1.4146371e+00  -3.1379796e+00  -3.3437602e+00  -6.4004097e+00  -5.9064980e+00  -5.9726012e+00  -3.8508123e+00  -2.7398270e+00  -6.0576651e+00  -2.7948454e+00  -1.6021566e+00  -2.8482561e+00  -3.9066776e+00  -4.2841004e+00
  -4.0907103e+00  -5.0189016e+00  -3.0098348e+00  -3.3097482e+00  -4.2771073e+00  -5.3313002e+00  -5.3495337e+00  -5.0092135e+00  -3.3731875e+00  -3.2536995e+00  -6.3917701e+00  -2.7539208e+00  -2.1360518e+00  -3.5595994e+00  -3.4896036e+00  -4.3565877e+00
  -2.4355068e+00  -2.6837102e+00  -9.1698803e-01  -2.0398694e+00  -2.1133968e+00  -4.6407366e+00  -4.6932384e+00  -4.0447857e+00  -2.1068937e+00  -1.9534735e+00  -4.1485734e+00  -1.5695576e+00  -1.1251417e+00  -2.1787146e+00  -1.9918681e+00  -3.7950338e+00
  -1.1806146e+00  -2.2853707e+00  -8.0889557e-01  -1.4812391e+00  -1.5300337e+00  -3.8462265e+00  -4.4135388e+00  -3.0199188e+00  -9.5722380e-01  -1.6738483e+00  -3.2818972e+00  -8.0518840e-01  -9.6689116e-01  -2.0535577e+00  -6.8592304e-01  -4.0304200e+00
  -2.4068725e+00  -3.7810797e+00  -1.8170555e+00  -2.4372610e+00  -2.8472849e+00  -5.1493896e+00  -5.6873707e+00  -4.3130089e+00  -1.9576858e+00  -2.6081846e+00  -5.0811818e+00  -1.6383945e+00  -1.6057756e+00  -3.0590233e+00  -1.7591495e+00  -5.0477852e+00
  -2.8085965e+00  -4.4274725e+00  -2.7610794e+00  -2.6671013e+00  -3.5609360e+00  -4.4005316e+00  -4.8624405e+00  -3.8913752e+00  -2.2178248e+00  -2.8539655e+00  -5.3358114e+00  -1.9594848e+00  -1.8939030e+00  -3.2786464e+00  -2.1918983e+00  -4.3592311e+00
  -1.7736945e+00  -2.5430382e+00  -1.3166581e+00  -1.6546896e+00  -1.9978489e+00  -3.2259829e+00  -3.4699136e+00  -2.7931256e+00  -1.4515260e+00  -1.7209530e+00  -3.3649557e+00  -1.2014225e+00  -1.0806005e+00  -1.9750599e+00  -1.3807872e+00  -3.0114869e+00
  -4.0398332e+00  -5.1313485e+00  -3.2670249e+00  -3.2892233e+00  -4.3971783e+00  -4.9574089e+00  -5.0085755e+00  -4.7158780e+00  -3.2960962e+00  -3.2696482e+00  -6.3160401e+00  -2.7445391e+00  -2.1892618e+00  -3.5815661e+00  -3.4484701e+00  -4.1249842e+00
  -4.9508898e+00  -6.4719701e+00  -4.0878157e+00  -4.1180546e+00  -5.4888683e+00  -6.3313813e+00  -6.4906134e+00  -5.9473236e+00  -4.0258185e+00  -4.1373399e+00  -7.9616221e+00  -3.3729368e+00  -2.7618494e+00  -4.5673193e+00  -4.1777089e+00  -5.4236515e+00
  -3.0014290e+00  -5.8526086e+00  -4.0780681e+00  -3.2039180e+00  -4.6398367e+00  -4.6889630e+00  -5.6041832e+00  -4.0658450e+00  -2.2234918e+00  -3.6524564e+00  -6.4616244e+00  -2.1971795e+00  -2.5191568e+00  -4.2959135e+00  -2.1848742e+00  -5.3978001e+00
  -4.9796217e+00  -8.8010177e+00  -5.7218413e+00  -5.0666008e+00  -6.9742053e+00  -8.1247591e+00  -9.3370590e+00  -7.0577463e+00  -3.8212449e+00  -5.6123414e+00  -1.0230167e+01  -3.5520618e+00  -3.7752268e+00  -6.5477783e+00  -3.7232232e+00  -8.6764007e+00
  -5.8580862e+00  -1.0764442e+01  -7.1430907e+00  -6.0903818e+00  -8.5098288e+00  -9.5562994e+00  -1.1137295e+01  -8.2711564e+00  -4.4417692e+00  -6.8236129e+00  -1.2314401e+01  -4.2163948e+00  -4.6226567e+00  -7.9937635e+00  -4.3220404e+00  -1.0481030e+01
  -7.6948149e+00  -1.2647913e+01  -8.6477869e+00  -7.3070098e+00  -1.0345596e+01  -1.0603569e+01  -1.1909433e+01  -9.5929681e+00  -5.9504339e+00  -7.9195200e+00  -1.4426384e+01  -5.4576906e+00  -5.4295227e+00  -9.0770738e+00  -6.0595506e+00  -1.0898424e+01
  -8.4917952e+00  -1.2775834e+01  -8.1416331e+00  -7.7528719e+00  -1.0459991e+01  -1.2264428e+01  -1.3319541e+01  -1.1072959e+01  -6.7433358e+00  -8.1719059e+00  -1.5325671e+01  -5.8984426e+00  -5.4651984e+00  -9.2848795e+00  -6.8050747e+00  -1.1773105e+01
